"Customer_ID";"Recency";"Frequency";"Monetary";"Avg_Order_Value";"Session_Count";"Avg_Session_Duration";"Pages_Viewed";"Clicks";"Campaign_Response";"Wishlist_Adds";"Cart_Abandon_Rate";"Returns";"Segment_Label"
"CUST05785";8;79;7865;268;137;39.394;51;4255;1;79;4.147;1;"Platinum"
"CUST05786";131;1;97;45;6;7.25;4;278;0;1;22.272;18;"Iron"
"CUST05787";15;45;2011;169;116;27.128;60;1529;0;35;14.15;4;"Gold"
"CUST05788";67;10;477;71;31;9.332;13;788;0;17;29.682;15;"Copper"
"CUST05789";121;1;81;31;0;9.226;3;249;0;4;47.05;21;"Iron"
"CUST05790";14;52;2591;282;96;21.122;32;1537;1;50;9.975;4;"Gold"
"CUST05791";15;56;4424;299;97;27.096;56;2580;1;62;5.101;1;"Gold"
"CUST05792";74;5;278;113;12;12.352;22;385;0;18;28.246;14;"Copper"
"CUST05793";161;8;19;31;6;5.392;1;191;0;4;25.919;6;"Iron"
"CUST05794";116;8;11;12;0;5.978;1;221;0;4;47.7;14;"Iron"
"CUST05795";40;27;674;104;36;12.252;38;988;0;39;11.562;6;"Silver"
"CUST05796";64;15;150;97;17;8.337;28;549;0;14;24.669;15;"Copper"
"CUST05797";23;39;4083;159;111;29.795;56;1590;1;61;7.48;3;"Gold"
"CUST05798";76;0;56;28;4;4.139;7;155;0;3;20.731;2;"Iron"
"CUST05799";173;2;28;17;4;3.0;11;82;0;1;48.856;13;"Iron"
"CUST05800";16;43;4095;240;81;19.526;62;1362;1;53;8.997;9;"Gold"
"CUST05801";22;60;3759;172;96;25.97;45;2830;0;56;13.153;5;"Gold"
"CUST05802";20;51;3008;163;82;17.336;34;1476;1;59;10.886;0;"Gold"
"CUST05803";23;46;2383;248;90;20.768;31;2422;0;59;11.71;3;"Gold"
"CUST05804";37;11;170;66;31;6.823;17;495;0;12;25.867;19;"Copper"
"CUST05805";41;36;966;191;36;14.133;22;531;1;22;13.301;0;"Silver"
"CUST05806";5;78;9282;358;125;33.959;70;2737;1;50;9.663;3;"Platinum"
"CUST05807";41;25;1888;163;61;11.597;46;1245;0;29;11.049;1;"Silver"
"CUST05808";120;6;92;12;12;6.747;7;229;1;2;22.191;22;"Iron"
"CUST05809";62;15;315;104;15;12.974;24;618;0;5;16.716;0;"Copper"
"CUST05810";39;15;1208;163;58;13.981;40;980;1;29;10.41;12;"Silver"
"CUST05811";19;61;4011;178;110;28.272;61;1638;1;36;11.884;1;"Gold"
"CUST05812";156;9;47;22;0;9.616;2;174;0;1;32.357;9;"Iron"
"CUST05813";35;12;428;119;17;13.819;26;543;0;12;29.377;9;"Copper"
"CUST05814";18;39;2560;158;105;17.22;55;2727;0;56;8.206;8;"Gold"
"CUST05815";3;67;8377;242;140;38.271;67;4236;1;87;5.772;4;"Platinum"
"CUST05816";13;75;6647;289;155;26.827;99;4311;1;99;9.03;0;"Platinum"
"CUST05817";23;60;4748;211;64;23.545;54;2489;1;58;8.86;7;"Gold"
"CUST05818";59;33;640;160;37;15.881;40;1125;0;36;16.089;0;"Silver"
"CUST05819";154;4;51;38;19;6.282;6;249;0;0;29.789;14;"Iron"
"CUST05820";33;34;1859;147;47;14.269;25;1127;1;14;15.521;0;"Silver"
"CUST05821";42;11;291;68;30;6.012;18;331;0;17;26.115;3;"Copper"
"CUST05822";27;35;1568;141;43;16.674;32;1487;1;29;14.999;4;"Silver"
"CUST05823";80;17;229;97;23;12.082;12;279;0;6;17.067;10;"Copper"
"CUST05824";58;18;351;108;31;12.847;11;582;0;5;15.697;10;"Copper"
"CUST05825";27;51;2216;250;64;16.286;65;2608;1;61;10.75;3;"Gold"
"CUST05826";28;30;1631;131;39;18.519;44;1225;0;35;15.762;1;"Silver"
"CUST05827";82;14;395;113;29;7.399;20;526;0;7;27.583;13;"Copper"
"CUST05828";13;52;9908;388;189;31.118;59;4909;1;52;6.736;0;"Platinum"
"CUST05829";23;24;1586;105;48;14.279;25;1047;0;34;18.181;13;"Silver"
"CUST05830";58;11;1901;133;49;19.299;42;918;0;38;14.911;7;"Silver"
"CUST05831";102;2;61;39;14;6.41;4;264;0;3;40.462;9;"Iron"
"CUST05832";59;14;1363;117;54;18.581;24;854;0;30;16.589;6;"Silver"
"CUST05833";34;5;487;84;36;10.636;14;285;1;14;26.895;13;"Copper"
"CUST05834";26;25;1095;145;56;19.962;25;1112;0;16;14.621;10;"Silver"
"CUST05835";52;6;226;51;27;5.977;26;722;0;19;20.491;13;"Copper"
"CUST05836";25;39;728;152;58;13.258;24;831;1;22;14.04;11;"Silver"
"CUST05837";76;1;75;40;8;4.622;13;166;0;0;39.933;11;"Iron"
"CUST05838";22;35;1469;117;39;15.656;47;684;0;27;19.076;3;"Silver"
"CUST05839";39;6;377;70;10;11.928;12;579;0;15;15.592;4;"Copper"
"CUST05840";73;7;455;74;22;9.506;17;605;0;16;24.219;14;"Copper"
"CUST05841";23;17;1429;185;59;19.764;37;945;1;39;18.044;3;"Silver"
"CUST05842";14;52;3547;158;96;19.529;64;1498;0;59;10.802;3;"Gold"
"CUST05843";9;53;7007;330;108;34.962;92;3523;1;89;3.656;1;"Platinum"
"CUST05844";5;74;7516;261;183;35.537;90;2577;1;92;3.386;1;"Platinum"
"CUST05845";130;5;19;24;6;7.154;12;71;0;2;25.793;8;"Iron"
"CUST05846";11;54;4486;153;110;27.512;42;2756;0;59;5.381;9;"Gold"
"CUST05847";10;40;4902;166;74;25.918;39;2999;1;31;5.519;0;"Gold"
"CUST05848";84;15;151;68;16;7.73;19;655;0;11;24.991;18;"Copper"
"CUST05849";25;10;1386;110;65;14.358;49;828;1;15;19.567;2;"Silver"
"CUST05850";39;27;1934;196;58;15.055;31;813;1;36;19.535;12;"Silver"
"CUST05851";20;37;4957;162;66;26.153;47;2955;1;42;10.46;6;"Gold"
"CUST05852";78;3;64;49;11;2.791;11;294;0;0;23.716;11;"Iron"
"CUST05853";108;8;85;38;0;7.881;11;84;0;1;24.549;14;"Iron"
"CUST05854";80;4;69;38;5;1.329;7;68;0;1;27.661;18;"Iron"
"CUST05855";32;13;677;120;50;13.962;29;909;0;13;14.126;4;"Silver"
"CUST05856";67;6;342;84;35;13.761;16;549;1;18;17.952;7;"Copper"
"CUST05857";20;31;4775;243;96;15.754;52;1174;0;55;9.873;6;"Gold"
"CUST05858";5;91;9025;242;122;28.066;59;3624;1;57;5.315;0;"Platinum"
"CUST05859";5;61;5550;339;175;36.745;57;3842;1;98;4.284;1;"Platinum"
"CUST05860";40;13;869;170;63;12.792;23;1368;1;21;16.294;2;"Silver"
"CUST05861";30;18;717;158;37;17.746;29;1401;0;15;14.919;7;"Silver"
"CUST05862";42;13;709;190;32;18.704;31;583;1;37;14.078;2;"Silver"
"CUST05863";9;61;6115;384;136;31.259;65;3908;1;96;7.42;1;"Platinum"
"CUST05864";23;24;1024;172;66;14.288;33;728;0;23;15.445;11;"Silver"
"CUST05865";84;17;194;93;37;6.739;12;593;0;19;22.027;2;"Copper"
"CUST05866";46;27;1558;143;63;15.908;47;584;1;20;10.629;7;"Silver"
"CUST05867";59;12;254;69;23;6.531;26;734;0;16;18.183;9;"Copper"
"CUST05868";25;56;3879;216;89;18.452;62;1804;1;45;5.909;1;"Gold"
"CUST05869";43;19;431;91;11;6.232;12;496;1;8;29.515;3;"Copper"
"CUST05870";50;33;1986;103;33;14.723;39;554;1;39;12.716;11;"Silver"
"CUST05871";18;32;4977;159;91;22.747;36;2934;0;40;5.639;7;"Gold"
"CUST05872";21;33;2603;263;77;18.497;32;2250;0;46;14.222;5;"Gold"
"CUST05873";45;16;424;66;38;8.223;21;499;0;18;25.896;7;"Copper"
"CUST05874";84;7;190;62;22;12.508;27;296;0;13;29.971;11;"Copper"
"CUST05875";43;19;635;135;43;10.028;44;1437;0;37;13.977;14;"Silver"
"CUST05876";11;45;4807;223;88;27.058;44;1219;0;53;13.963;4;"Gold"
"CUST05877";152;1;31;39;8;7.881;8;147;0;4;20.829;1;"Iron"
"CUST05878";88;14;386;90;16;5.153;22;270;1;17;27.014;13;"Copper"
"CUST05879";35;21;771;197;56;14.922;45;1094;0;21;14.066;1;"Silver"
"CUST05880";58;14;1268;170;55;15.955;35;1073;1;25;10.032;4;"Silver"
"CUST05881";29;46;4536;234;89;21.709;62;2900;1;58;9.402;5;"Gold"
"CUST05882";86;11;136;64;38;9.195;29;436;0;8;17.679;6;"Copper"
"CUST05883";57;25;725;146;32;10.71;38;926;1;39;10.011;5;"Silver"
"CUST05884";159;9;46;49;4;2.323;12;94;0;1;39.304;4;"Iron"
"CUST05885";34;20;999;108;47;14.489;28;1331;1;13;14.007;11;"Silver"
"CUST05886";52;10;1961;105;40;17.184;24;573;0;20;18.487;5;"Silver"
"CUST05887";47;23;1716;134;44;12.68;31;568;0;19;16.753;6;"Silver"
"CUST05888";80;9;78;47;6;7.238;3;258;0;1;49.824;11;"Iron"
"CUST05889";38;18;467;73;30;10.15;11;611;1;14;20.273;1;"Copper"
"CUST05890";43;33;1061;140;31;18.45;20;1417;0;20;19.687;10;"Silver"
"CUST05891";62;16;442;108;27;10.807;12;221;1;16;15.266;4;"Copper"
"CUST05892";53;21;631;165;30;17.501;42;853;1;28;10.878;12;"Silver"
"CUST05893";38;17;667;150;38;19.955;20;831;0;28;13.552;5;"Silver"
"CUST05894";20;40;2271;277;88;26.595;30;2029;0;64;5.556;0;"Gold"
"CUST05895";33;20;1386;121;50;13.375;24;642;1;29;12.423;14;"Silver"
"CUST05896";12;53;2025;254;109;15.294;48;2572;0;69;12.779;6;"Gold"
"CUST05897";166;0;78;41;17;1.398;14;154;0;3;45.303;22;"Iron"
"CUST05898";31;24;1376;111;68;16.379;28;569;1;35;14.723;13;"Silver"
"CUST05899";122;7;58;25;13;3.352;13;99;0;0;46.861;4;"Iron"
"CUST05900";32;17;979;181;40;12.309;30;1058;0;17;14.498;4;"Silver"
"CUST05901";70;11;160;56;24;10.012;14;430;1;16;16.544;14;"Copper"
"CUST05902";43;13;1250;198;44;11.753;21;930;0;37;12.702;8;"Silver"
"CUST05903";16;33;2146;157;90;17.187;38;2636;1;57;7.664;5;"Gold"
"CUST05904";22;21;791;110;38;14.206;33;1128;0;18;19.283;10;"Silver"
"CUST05905";9;69;6673;240;126;20.875;59;2560;1;99;8.097;3;"Platinum"
"CUST05906";70;13;374;100;13;8.563;27;344;1;18;20.19;8;"Copper"
"CUST05907";45;14;824;123;43;13.646;23;1484;0;15;11.945;14;"Silver"
"CUST05908";35;16;227;91;17;14.726;14;644;1;17;29.622;10;"Copper"
"CUST05909";16;54;3407;215;87;24.995;30;2489;1;37;5.826;9;"Gold"
"CUST05910";25;62;4642;165;75;29.536;61;2334;0;38;12.83;7;"Gold"
"CUST05911";30;29;1037;110;49;18.755;21;599;1;35;18.687;12;"Silver"
"CUST05912";149;8;78;36;9;8.113;2;149;0;2;42.378;2;"Iron"
"CUST05913";77;8;422;69;10;13.447;19;650;1;17;24.573;19;"Copper"
"CUST05914";29;15;1378;145;39;12.751;40;1346;0;33;14.34;9;"Silver"
"CUST05915";20;39;1543;128;63;19.559;21;1467;1;27;14.259;13;"Silver"
"CUST05916";8;91;8740;250;182;28.935;73;4697;0;99;4.493;3;"Platinum"
"CUST05917";119;4;78;32;6;6.479;3;52;0;0;21.202;17;"Iron"
"CUST05918";30;10;266;52;36;5.837;24;551;1;8;21.007;18;"Copper"
"CUST05919";20;49;3668;268;79;29.608;39;2524;1;67;11.76;6;"Gold"
"CUST05920";29;25;1584;198;69;11.601;39;1230;0;33;14.02;8;"Silver"
"CUST05921";28;41;2921;224;88;29.403;54;2747;0;65;11.696;2;"Gold"
"CUST05922";85;3;88;32;5;4.303;11;142;0;3;42.378;14;"Iron"
"CUST05923";26;42;3721;230;109;24.207;67;2345;1;34;8.014;1;"Gold"
"CUST05924";88;8;177;76;36;6.079;17;668;0;16;17.204;19;"Copper"
"CUST05925";15;67;2466;150;97;15.64;33;1280;0;51;6.947;6;"Gold"
"CUST05926";62;13;109;67;32;11.66;26;609;1;8;29.703;19;"Copper"
"CUST05927";67;7;478;102;21;11.835;15;403;0;7;25.848;8;"Copper"
"CUST05928";62;8;419;61;39;13.446;27;375;0;15;18.995;2;"Copper"
"CUST05929";57;18;118;119;33;13.126;22;698;0;14;18.266;16;"Copper"
"CUST05930";76;1;14;15;7;3.906;13;130;1;1;41.598;22;"Iron"
"CUST05931";4;98;6191;347;190;22.01;51;2204;1;86;2.958;1;"Platinum"
"CUST05932";51;25;1010;123;46;16.513;45;667;0;18;12.48;0;"Silver"
"CUST05933";28;62;3908;210;89;26.687;42;2937;1;35;11.246;3;"Gold"
"CUST05934";91;8;66;40;14;8.082;1;286;0;4;32.279;7;"Iron"
"CUST05935";22;27;1652;107;46;13.849;20;1229;1;37;14.648;14;"Silver"
"CUST05936";59;6;335;95;21;6.827;25;570;0;5;21.403;11;"Copper"
"CUST05937";33;11;287;98;14;10.017;17;747;0;14;16.016;6;"Copper"
"CUST05938";23;41;3134;166;80;15.173;62;1821;1;38;5.483;3;"Gold"
"CUST05939";21;69;4304;235;110;27.861;64;2147;1;62;13.265;4;"Gold"
"CUST05940";20;54;3995;206;67;23.104;40;1957;1;34;12.76;7;"Gold"
"CUST05941";55;26;1678;131;43;11.403;21;1015;1;14;14.923;4;"Silver"
"CUST05942";22;38;2809;215;106;17.771;41;1450;1;56;11.154;2;"Gold"
"CUST05943";13;54;7809;282;183;28.822;61;4527;1;98;4.695;2;"Platinum"
"CUST05944";102;1;5;30;2;9.149;1;224;0;4;42.995;18;"Iron"
"CUST05945";101;2;82;25;11;5.326;3;130;0;1;42.502;6;"Iron"
"CUST05946";26;18;555;110;38;12.102;22;1095;1;16;13.063;3;"Silver"
"CUST05947";24;21;1800;183;34;11.941;26;1076;1;11;11.37;8;"Silver"
"CUST05948";12;81;5849;325;130;38.663;93;4708;1;56;1.786;4;"Platinum"
"CUST05949";81;16;456;95;25;5.773;21;424;0;11;26.247;14;"Copper"
"CUST05950";32;17;194;108;17;12.392;27;420;0;9;21.386;14;"Copper"
"CUST05951";17;41;3512;196;106;22.213;42;1270;0;54;14.003;8;"Gold"
"CUST05952";14;38;2196;195;66;23.089;66;1006;1;46;9.407;3;"Gold"
"CUST05953";56;5;228;109;37;8.861;17;240;0;15;15.235;7;"Copper"
"CUST05954";74;5;359;91;11;10.605;24;229;0;18;28.625;2;"Copper"
"CUST05955";7;94;5252;375;162;27.576;97;2892;1;76;9.682;0;"Platinum"
"CUST05956";71;16;437;109;13;10.768;28;260;0;5;28.192;15;"Copper"
"CUST05957";39;25;1223;195;49;19.577;44;774;0;32;18.816;11;"Silver"
"CUST05958";45;12;1692;109;41;17.538;28;1336;0;35;12.712;12;"Silver"
"CUST05959";40;13;313;89;32;6.369;25;785;0;19;15.364;4;"Copper"
"CUST05960";80;5;157;52;32;5.002;25;452;0;10;21.891;4;"Copper"
"CUST05961";22;17;1774;159;35;19.335;25;522;1;16;18.061;4;"Silver"
"CUST05962";104;4;21;11;13;8.002;2;64;0;2;39.149;4;"Iron"
"CUST05963";51;11;1247;156;34;10.464;35;795;0;13;19.352;0;"Silver"
"CUST05964";81;17;373;76;24;11.743;19;535;1;19;19.395;17;"Copper"
"CUST05965";51;30;1726;171;30;17.0;40;1135;0;19;14.857;14;"Silver"
"CUST05966";163;8;52;18;9;1.2;5;110;0;0;24.687;17;"Iron"
"CUST05967";144;7;64;25;19;2.789;12;99;0;0;24.631;12;"Iron"
"CUST05968";12;95;8355;319;180;35.867;94;2771;1;90;9.417;2;"Platinum"
"CUST05969";79;9;6;40;6;5.829;10;181;0;0;29.515;24;"Iron"
"CUST05970";65;9;189;73;27;6.331;24;524;0;14;27.177;3;"Copper"
"CUST05971";73;6;290;75;27;14.645;24;301;0;6;26.666;1;"Copper"
"CUST05972";20;37;3456;170;71;16.713;30;2531;1;45;5.996;0;"Gold"
"CUST05973";72;17;272;58;12;13.535;11;359;0;11;28.853;9;"Copper"
"CUST05974";125;3;24;25;7;2.531;8;200;0;0;43.4;18;"Iron"
"CUST05975";25;34;2739;283;71;23.444;67;1900;1;32;13.647;9;"Gold"
"CUST05976";135;1;59;10;0;8.713;6;294;0;4;30.926;14;"Iron"
"CUST05977";9;93;9899;337;149;21.409;69;2068;1;88;3.616;0;"Platinum"
"CUST05978";16;55;3986;189;64;17.376;60;2867;1;65;14.731;6;"Gold"
"CUST05979";45;35;775;197;62;16.628;30;984;0;31;13.085;0;"Silver"
"CUST05980";39;19;1949;162;55;14.861;32;699;1;16;10.555;14;"Silver"
"CUST05981";42;6;437;93;22;10.598;12;649;0;10;23.371;4;"Copper"
"CUST05982";7;92;9122;206;107;23.011;78;3177;0;78;4.768;2;"Platinum"
"CUST05983";133;1;29;46;16;1.358;11;150;0;4;31.977;15;"Iron"
"CUST05984";9;66;8991;383;185;31.023;93;3724;1;91;0.953;0;"Platinum"
"CUST05985";16;55;3268;197;88;19.963;62;2829;1;39;14.829;7;"Gold"
"CUST05986";8;77;5091;307;150;28.498;57;4140;0;80;8.971;3;"Platinum"
"CUST05987";34;35;1979;199;61;18.555;41;817;0;29;17.141;6;"Silver"
"CUST05988";155;7;3;47;14;9.613;10;295;1;2;27.361;0;"Iron"
"CUST05989";77;16;247;101;11;7.612;13;258;0;13;16.599;12;"Copper"
"CUST05990";76;18;451;75;25;12.745;25;515;0;6;20.905;8;"Copper"
"CUST05991";3;54;9439;337;137;21.374;78;2658;1;91;9.61;3;"Platinum"
"CUST05992";53;13;1584;188;35;19.282;28;1191;0;31;16.431;3;"Silver"
"CUST05993";54;22;1090;160;62;16.509;21;665;1;26;12.803;12;"Silver"
"CUST05994";20;25;1103;165;54;18.354;45;1371;1;18;14.348;4;"Silver"
"CUST05995";8;66;5564;307;182;28.955;61;4695;1;80;1.088;1;"Platinum"
"CUST05996";64;17;452;70;39;10.546;27;200;0;14;21.695;12;"Copper"
"CUST05997";46;28;1551;183;37;15.976;24;1022;1;35;13.267;13;"Silver"
"CUST05998";41;15;112;57;19;10.117;10;592;0;11;25.992;6;"Copper"
"CUST05999";51;34;1708;138;57;14.993;24;853;0;31;18.65;12;"Silver"
"CUST06000";24;30;3375;295;70;16.283;33;1033;1;41;5.843;3;"Gold"
"CUST06001";77;13;466;113;21;9.46;24;678;1;19;18.289;6;"Copper"
"CUST06002";16;44;2211;294;119;25.241;45;1111;0;44;13.701;6;"Gold"
"CUST06003";62;4;23;11;3;4.737;11;106;0;1;35.662;8;"Iron"
"CUST06004";40;17;100;103;33;14.674;24;718;0;10;22.862;9;"Copper"
"CUST06005";13;67;2701;225;62;22.652;45;1171;1;60;10.622;1;"Gold"
"CUST06006";107;5;63;26;2;4.368;7;106;0;1;47.286;15;"Iron"
"CUST06007";48;38;1519;141;57;11.716;29;1483;0;26;15.63;4;"Silver"
"CUST06008";9;85;6518;247;186;39.052;59;3354;1;55;5.478;2;"Platinum"
"CUST06009";77;15;333;97;33;6.071;26;673;0;11;24.137;9;"Copper"
"CUST06010";11;58;2281;276;99;24.413;47;1653;1;57;8.28;0;"Gold"
"CUST06011";32;11;336;61;28;8.716;11;392;0;15;18.798;3;"Copper"
"CUST06012";82;5;423;70;29;14.526;29;501;1;14;19.872;2;"Copper"
"CUST06013";138;6;90;24;18;5.383;8;102;0;4;44.589;13;"Iron"
"CUST06014";55;34;1530;197;36;17.669;48;1043;1;36;13.611;3;"Silver"
"CUST06015";53;18;815;175;59;17.692;42;746;0;28;18.325;5;"Silver"
"CUST06016";64;8;392;100;18;12.862;27;261;0;6;21.152;10;"Copper"
"CUST06017";12;51;2514;214;113;24.54;55;1993;1;58;8.536;0;"Gold"
"CUST06018";51;34;805;146;65;11.957;32;1437;1;38;14.606;9;"Silver"
"CUST06019";54;22;1605;105;43;13.654;39;1474;0;25;17.361;11;"Silver"
"CUST06020";1;63;5415;266;109;35.293;59;3600;1;81;2.196;1;"Platinum"
"CUST06021";24;35;1241;164;59;12.185;23;1303;1;32;13.667;7;"Silver"
"CUST06022";135;2;15;45;4;3.105;5;105;1;0;28.631;0;"Iron"
"CUST06023";133;1;99;22;5;8.988;3;182;0;3;45.984;16;"Iron"
"CUST06024";13;62;9810;363;157;21.425;53;3323;0;77;3.046;2;"Platinum"
"CUST06025";10;54;9036;208;122;27.575;64;2472;1;75;7.636;0;"Platinum"
"CUST06026";12;56;3780;209;81;24.338;68;1379;1;62;10.362;0;"Gold"
"CUST06027";135;0;88;38;9;4.29;9;59;0;3;27.27;6;"Iron"
"CUST06028";14;57;2787;289;64;23.256;39;2446;1;31;14.57;8;"Gold"
"CUST06029";34;9;305;57;38;6.362;23;431;1;15;20.373;3;"Copper"
"CUST06030";28;36;4942;197;110;28.334;36;1344;0;60;14.558;6;"Gold"
"CUST06031";72;18;242;116;39;14.562;26;568;1;11;19.509;13;"Copper"
"CUST06032";39;10;851;184;60;10.035;28;1492;1;37;10.061;3;"Silver"
"CUST06033";84;12;131;100;28;13.806;20;493;1;10;22.872;12;"Copper"
"CUST06034";15;45;2437;242;77;24.269;46;2897;0;34;6.46;9;"Gold"
"CUST06035";32;7;167;93;34;12.973;19;274;0;16;17.347;2;"Copper"
"CUST06036";20;56;2646;273;86;27.917;54;2190;0;50;12.911;8;"Gold"
"CUST06037";80;17;216;66;23;10.364;19;483;0;11;17.965;9;"Copper"
"CUST06038";79;8;30;18;17;8.749;10;217;0;4;47.852;1;"Iron"
"CUST06039";10;37;3417;218;109;29.44;31;1245;1;46;9.044;0;"Gold"
"CUST06040";148;4;91;27;19;3.407;11;92;0;1;40.681;9;"Iron"
"CUST06041";32;32;884;115;48;13.729;42;1073;0;16;15.01;13;"Silver"
"CUST06042";10;35;4269;161;109;15.631;33;2996;1;67;5.65;4;"Gold"
"CUST06043";50;18;1794;108;58;12.462;43;898;0;33;12.728;8;"Silver"
"CUST06044";17;63;2482;203;81;21.44;57;2792;0;66;9.05;1;"Gold"
"CUST06045";54;7;287;51;37;10.976;15;735;0;12;15.394;19;"Copper"
"CUST06046";33;12;445;105;38;10.636;27;296;0;6;19.216;9;"Copper"
"CUST06047";10;50;3467;291;92;16.798;31;1295;1;59;13.185;9;"Gold"
"CUST06048";40;27;1639;122;66;16.844;44;788;1;33;11.649;1;"Silver"
"CUST06049";59;5;481;77;22;10.245;19;392;0;16;17.957;12;"Copper"
"CUST06050";176;6;37;49;15;8.162;13;268;0;3;37.282;19;"Iron"
"CUST06051";29;34;737;189;46;13.902;43;510;1;24;12.389;3;"Silver"
"CUST06052";112;8;47;10;2;4.576;9;199;0;0;24.007;12;"Iron"
"CUST06053";33;14;1829;149;58;18.879;42;1092;0;33;19.874;10;"Silver"
"CUST06054";35;15;1308;153;39;16.483;46;1092;1;23;12.098;12;"Silver"
"CUST06055";43;12;404;89;26;13.903;16;212;1;19;23.494;10;"Copper"
"CUST06056";27;17;767;130;64;17.769;21;526;0;30;18.146;6;"Silver"
"CUST06057";52;22;1300;135;46;18.835;40;1305;0;38;11.768;11;"Silver"
"CUST06058";31;27;1201;105;42;19.275;44;931;1;20;12.921;6;"Silver"
"CUST06059";53;11;276;58;37;9.326;14;617;0;9;17.297;3;"Copper"
"CUST06060";65;17;119;100;15;5.258;25;205;0;19;22.744;8;"Copper"
"CUST06061";43;23;1475;192;68;11.138;44;1179;0;19;16.595;5;"Silver"
"CUST06062";47;39;1443;134;32;11.824;31;1004;0;25;19.475;6;"Silver"
"CUST06063";49;34;925;197;50;12.315;23;1435;1;11;11.353;13;"Silver"
"CUST06064";28;21;1526;122;42;18.225;49;1242;1;29;18.154;6;"Silver"
"CUST06065";18;68;3330;206;75;24.473;33;2163;0;39;14.14;3;"Gold"
"CUST06066";80;10;419;106;38;11.198;27;223;0;15;29.544;19;"Copper"
"CUST06067";51;11;1861;148;48;13.333;25;767;0;12;10.904;9;"Silver"
"CUST06068";41;19;1829;134;45;17.974;48;1086;1;10;14.533;2;"Silver"
"CUST06069";18;48;2382;263;79;27.774;51;1512;1;39;5.306;0;"Gold"
"CUST06070";15;36;2636;212;90;25.577;36;1399;0;64;10.411;3;"Gold"
"CUST06071";176;8;10;10;8;7.332;13;107;0;3;30.523;13;"Iron"
"CUST06072";37;12;1586;123;49;14.626;46;1433;0;23;10.236;7;"Silver"
"CUST06073";14;45;4586;275;98;18.901;34;2346;0;46;12.605;3;"Gold"
"CUST06074";32;28;1182;154;55;11.752;46;1302;1;33;11.62;10;"Silver"
"CUST06075";36;22;857;106;38;19.5;24;1112;0;39;16.702;3;"Silver"
"CUST06076";10;79;5733;334;114;29.595;88;3882;1;67;9.542;3;"Platinum"
"CUST06077";36;35;1854;116;48;11.883;47;789;0;19;10.665;5;"Silver"
"CUST06078";27;13;591;151;40;13.738;34;557;1;17;14.504;1;"Silver"
"CUST06079";36;24;1223;110;48;18.716;25;837;0;25;18.617;9;"Silver"
"CUST06080";27;35;1921;140;35;16.821;21;795;1;21;16.174;7;"Silver"
"CUST06081";48;26;1605;148;45;12.846;46;863;0;20;12.093;0;"Silver"
"CUST06082";147;9;95;12;18;3.541;9;262;0;3;48.792;0;"Iron"
"CUST06083";27;33;934;141;59;16.587;28;558;1;35;17.002;8;"Silver"
"CUST06084";14;40;4611;289;97;22.418;54;2470;0;53;6.28;9;"Gold"
"CUST06085";25;54;3547;197;96;16.333;35;2720;0;58;14.945;8;"Gold"
"CUST06086";51;25;1664;152;40;18.221;47;871;0;21;14.995;8;"Silver"
"CUST06087";51;14;367;84;26;6.11;22;443;1;18;25.514;14;"Copper"
"CUST06088";22;63;3404;190;72;25.98;62;1731;1;56;9.248;5;"Gold"
"CUST06089";72;12;297;104;14;7.105;26;698;1;8;22.818;0;"Copper"
"CUST06090";12;94;5421;334;192;26.469;58;2749;0;95;2.275;4;"Platinum"
"CUST06091";37;39;1542;147;38;17.356;28;1259;0;16;11.965;7;"Silver"
"CUST06092";72;8;419;73;36;9.828;11;318;0;17;18.338;7;"Copper"
"CUST06093";45;19;1459;154;44;10.777;23;973;0;32;10.43;9;"Silver"
"CUST06094";23;10;1460;138;32;15.388;46;1123;0;20;14.769;4;"Silver"
"CUST06095";29;37;3304;269;65;15.562;49;2264;0;64;11.346;0;"Gold"
"CUST06096";64;14;201;95;17;5.082;20;623;0;14;21.326;16;"Copper"
"CUST06097";4;92;5115;323;175;24.77;66;4035;1;54;7.73;3;"Platinum"
"CUST06098";160;7;45;36;5;2.271;10;219;0;2;26.902;21;"Iron"
"CUST06099";12;64;4052;251;65;25.613;52;1314;0;66;8.785;0;"Gold"
"CUST06100";157;1;70;46;18;9.557;12;68;0;4;43.476;8;"Iron"
"CUST06101";27;28;506;182;57;10.968;22;1079;0;31;10.617;0;"Silver"
"CUST06102";41;14;407;105;27;5.381;14;285;0;12;21.566;4;"Copper"
"CUST06103";55;36;835;187;43;16.918;39;780;0;33;10.714;4;"Silver"
"CUST06104";129;5;24;29;16;1.784;7;129;0;2;20.906;2;"Iron"
"CUST06105";25;33;4818;257;76;28.06;63;2705;1;53;7.37;7;"Gold"
"CUST06106";23;39;2782;186;117;26.534;47;1253;0;42;13.777;4;"Gold"
"CUST06107";29;34;848;133;53;11.031;28;1468;0;24;11.08;8;"Silver"
"CUST06108";7;79;6592;222;129;27.838;85;3309;1;65;7.553;3;"Platinum"
"CUST06109";23;58;2237;186;78;15.641;30;1668;1;58;6.876;9;"Gold"
"CUST06110";95;6;16;26;15;9.989;11;287;0;1;43.656;9;"Iron"
"CUST06111";157;2;35;15;12;8.047;8;77;0;2;31.526;10;"Iron"
"CUST06112";45;30;1131;137;68;19.466;46;664;0;15;10.117;12;"Silver"
"CUST06113";110;6;80;24;15;4.404;1;145;0;3;43.954;15;"Iron"
"CUST06114";49;26;705;187;66;16.223;26;1391;1;34;12.952;5;"Silver"
